dataset,market,category,position_change_metric,horizon,bottom_quartile_threshold,top_quartile_threshold,top_quartile_n,top_quartile_mean_return,top_quartile_median_return,top_quartile_hit_rate,top_quartile_stdev,bottom_quartile_n,bottom_quartile_mean_return,bottom_quartile_median_return,bottom_quartile_hit_rate,bottom_quartile_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
tff_disaggregated,sp500,dealer,long_oi_pct_change,3d_post_release,-0.5184387631300156,0.49546428320720914,132,0.0017451306064546841,3.544182599946044e-05,0.5,0.02086072734403796,133,0.002234830505705011,0.0027339525962040145,0.5939849624060151,0.018375652615150593,-0.0004896998992503269,-0.2027160975559035,0.8393569403762752
tff_disaggregated,sp500,dealer,long_oi_pct_change,1w_post_release,-0.5184387631300156,0.49546428320720914,132,0.001406198567391516,0.0013479906522209095,0.5378787878787878,0.02838405998297559,133,0.0032911388212167295,0.0025331367052392473,0.5789473684210527,0.024127061005553656,-0.0018849402538252135,-0.5822530170443444,0.5603962670296158
tff_disaggregated,sp500,dealer,long_oi_pct_change,2w_post_release,-0.5184387631300156,0.49546428320720914,131,0.006336449873106696,0.009876429483214544,0.6564885496183206,0.036274077781674983,133,0.005300516556157968,0.007830599137362837,0.6616541353383458,0.034961056621694984,0.0010359333169487287,0.2362069521584124,0.8132720850990087
tff_disaggregated,sp500,dealer,long_oi_pct_change,4w_post_release,-0.5184387631300156,0.49546428320720914,131,0.013506191058954497,0.020069667016797244,0.7099236641221374,0.051227597849089396,133,0.014661201300784946,0.01902706943899579,0.7293233082706767,0.05031519776615584,-0.0011550102418304495,-0.18479028287097396,0.8533935297478781
tff_disaggregated,sp500,dealer,long_oi_pct_change,13w_post_release,-0.5184387631300156,0.49546428320720914,129,0.03527172911443366,0.04452311839898293,0.7364341085271318,0.07652605202562023,131,0.03559361124694865,0.04546669889826549,0.7709923664122137,0.07604819521716391,-0.00032188213251499453,-0.03401550053355422,0.9728647902155968
tff_disaggregated,sp500,dealer,short_oi_pct_change,1d_post_release,-1.01172494038304,0.8496378526610968,133,0.0005507110281799958,0.000969053663222974,0.556390977443609,0.010511796372912188,132,-0.0002680249080746354,0.0014316352546909217,0.5606060606060606,0.017962100737104837,0.0008187359362546312,0.45241410228014084,0.6509706894988149
tff_disaggregated,sp500,dealer,short_oi_pct_change,2d_post_release,-1.01172494038304,0.8496378526610968,133,0.0006595062865322488,0.0009340731192437612,0.5488721804511278,0.013529752808150396,132,0.0022697531618643433,0.003422894380440966,0.6363636363636364,0.01625787261172061,-0.0016102468753320946,-0.8760195732024522,0.3810193932136709
tff_disaggregated,sp500,dealer,short_oi_pct_change,3d_post_release,-1.01172494038304,0.8496378526610968,133,0.0007166417687399184,0.0018518856059639432,0.5639097744360902,0.01745244746843301,132,0.0034529119812599166,0.004533594951448006,0.5984848484848485,0.023163783009659895,-0.002736270212519998,-1.0854293470852474,0.27773154032466596
tff_disaggregated,sp500,dealer,short_oi_pct_change,1w_post_release,-1.01172494038304,0.8496378526610968,133,0.0006666016732850394,0.0019320868389702817,0.556390977443609,0.0221477259625936,132,0.0038671711879575896,0.00619504103905999,0.6212121212121212,0.028828040040715232,-0.00320056951467255,-1.0129190218924615,0.3110988417541919
tff_disaggregated,sp500,dealer,short_oi_pct_change,2w_post_release,-1.01172494038304,0.8496378526610968,132,0.006698583286766584,0.00703984306622274,0.6287878787878788,0.02963088984564758,132,0.004467232736400767,0.011777926224706081,0.6666666666666666,0.03863851903071357,0.0022313505503658163,0.526496976474348,0.5985429522088712
