dataset,dataset_label,player,player_key,signal,target,horizon,n,pearson_r,spearman_r,slope_pp_per_unit,hac_t,hac_p,bucket_n,bucket_top_n,bucket_bottom_n,bucket_top_avg,bucket_bottom_avg,bucket_top_minus_bottom,bucket_top_hit,bucket_bottom_hit,bucket_top_avg_drawdown,bucket_bottom_avg_drawdown,abs_spearman,top_minus_bottom_abs,evidence
tff,TFF Detailed,Non-reportable,non_reportable,net_z,S&P 500,1w,479,-0.02320774739828241,-0.0514192311387916,-0.02368242228296978,-0.5361377500898906,0.5918633518874423,479,144,144,0.27786439727710605,0.30999600519785,-0.03213160792074393,63.19444444444444,64.58333333333334,-1.0095734359890807,-1.3607055032407673,0.0514192311387916,0.03213160792074393,none
tff,TFF Detailed,Non-reportable,non_reportable,net_z,S&P 500,4w,476,-0.04923954618789302,-0.08566032172551245,-0.09790452524855793,-0.7202981085844856,0.47134146905084173,476,143,143,0.8238239867245889,1.3439245132776532,-0.5201005265530643,67.13286713286713,69.93006993006993,-2.4821629253627537,-2.66879351352268,0.08566032172551245,0.5201005265530643,none
tff,TFF Detailed,Non-reportable,non_reportable,net_z,S&P 500,13w,467,-0.04558567327719306,-0.030882765670608815,-0.14931219607690802,-0.4053923801965468,0.685189111083996,467,140,140,3.2168898615814334,4.021950606303848,-0.805060744722415,76.42857142857142,77.14285714285715,-4.757404411474752,-4.2759374291630605,0.030882765670608815,0.805060744722415,none
tff,TFF Detailed,Non-reportable,non_reportable,net_z,S&P 500,26w,454,0.016809733563323055,0.010752027678829906,0.0711787623339835,0.1199383453817609,0.9045319884879762,454,136,136,7.088304008917639,7.296886638187522,-0.20858262926988314,81.61764705882352,82.35294117647058,-6.649752498181757,-5.098332931808043,0.010752027678829906,0.20858262926988314,none
tff,TFF Detailed,Non-reportable,non_reportable,net_z,NASDAQ-100,1w,479,-0.046841151631596314,-0.06624483538753155,-0.062456647552431514,-1.1083606243359256,0.2677061030439487,479,144,144,0.31634258075812405,0.5194208201900261,-0.20307823943190206,59.02777777777778,63.888888888888886,-1.455939157591835,-1.6944758180639496,0.06624483538753155,0.20307823943190206,none
tff,TFF Detailed,Non-reportable,non_reportable,net_z,NASDAQ-100,4w,476,-0.08479562983247896,-0.10296685108998913,-0.21282847212053552,-1.1177855331934072,0.2636586016323158,476,143,143,0.96174676050428,1.9918973414377779,-1.0301505809334979,62.23776223776224,71.32867132867133,-3.3532840583665178,-3.309322435119526,0.10296685108998913,1.0301505809334979,none
tff,TFF Detailed,Non-reportable,non_reportable,net_z,NASDAQ-100,13w,467,-0.09470177792366348,-0.07353376084478638,-0.41435864916295645,-0.766965343868282,0.44310212090450296,467,140,140,4.09739449831821,6.076215119666789,-1.9788206213485786,71.42857142857143,76.42857142857142,-6.042714817234081,-5.267429101091686,0.07353376084478638,1.9788206213485786,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,net_z,NASDAQ-100,26w,454,-0.06774451723584902,-0.09398125869812421,-0.39676289709090296,-0.5059856363115722,0.6128667331380454,454,136,136,8.950647010325728,11.053625133303438,-2.10297812297771,86.02941176470588,77.20588235294117,-8.391763502086457,-6.239243479229026,0.09398125869812421,2.10297812297771,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,S&P 500,1w,478,-0.04484160348389325,-0.0360136111130797,-0.0550332379814985,-0.9692517261532825,0.33241960855306274,478,144,144,0.10659676179238634,0.13360900969634815,-0.02701224790396181,61.111111111111114,58.333333333333336,-1.138850069953493,-1.3644634597089116,0.0360136111130797,0.02701224790396181,none
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,S&P 500,4w,475,0.027330164318235796,0.048660220917147674,0.06538215069632944,0.774346354552285,0.43872599828836056,475,143,143,1.3867322894348568,0.9775669072192571,0.4091653822155997,74.82517482517483,67.83216783216784,-2.4226904975701644,-2.8942282551618224,0.048660220917147674,0.4091653822155997,none
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,S&P 500,13w,466,-0.05279813241751534,-0.030172530587959406,-0.2086977575720547,-1.3301138171254423,0.18348077373714453,466,140,140,3.6855613000599954,4.103038866208484,-0.41747756614848885,77.85714285714286,79.28571428571428,-4.531577062385254,-5.203829102312564,0.030172530587959406,0.41747756614848885,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,S&P 500,26w,453,-0.020454028375622234,0.0033392705601759335,-0.10718557571657547,-0.48618959291173713,0.6268327493630592,453,136,136,6.768171777446355,7.544565051442803,-0.7763932739964483,78.67647058823529,77.94117647058823,-6.596333971705038,-7.1091585789266185,0.0033392705601759335,0.7763932739964483,none
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,NASDAQ-100,1w,478,-0.059426599867108965,-0.04184886025689138,-0.09529562205619858,-1.330225804785355,0.18344388443955903,478,144,144,0.2305781830866102,0.313552242283658,-0.08297405919704781,59.72222222222222,59.72222222222222,-1.4715264232988643,-1.6978091270953486,0.04184886025689138,0.08297405919704781,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,NASDAQ-100,4w,475,0.0029505705577361607,0.024694797305997686,0.008906433297337493,0.07494830320673587,0.9402558441999016,475,143,143,1.9503406719891325,1.4833501650795626,0.4669905069095699,73.42657342657343,63.63636363636363,-3.0522679259600847,-3.5180373237355758,0.024694797305997686,0.4669905069095699,none
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,NASDAQ-100,13w,466,-0.081524121034813,-0.04486257763906104,-0.4304247309407264,-1.8350855540884383,0.06649301401459873,466,140,140,5.270687304846507,6.101920066537183,-0.8312327616906758,77.85714285714286,75.71428571428571,-5.454308690636469,-6.167768830304568,0.04486257763906104,0.8312327616906758,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,flow1_z,NASDAQ-100,26w,453,-0.03640244031810161,-0.004141557808184802,-0.26386355376321996,-0.8930058795651004,0.37185402404615986,453,136,136,9.787671311403034,10.769761518176987,-0.9820902067739521,83.08823529411765,80.88235294117648,-7.6138124366913305,-8.09886172504104,0.004141557808184802,0.9820902067739521,none
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,S&P 500,1w,475,0.03356290766736455,0.01764560321130451,0.03943163699096125,0.6321651360088509,0.5272789762506983,475,143,143,0.3088117678984195,0.1600669102338724,0.14874485766454712,67.13286713286713,53.84615384615385,-0.9683589959217836,-1.4513325451900252,0.01764560321130451,0.14874485766454712,none
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,S&P 500,4w,472,-0.05898876047426852,-0.03796538502884581,-0.13472213241336606,-0.933914891649429,0.3503477965604799,472,142,142,1.0319305139302781,1.334624575499808,-0.30269406156952994,69.71830985915493,69.71830985915493,-2.310998271986278,-2.875371558274527,0.03796538502884581,0.30269406156952994,none
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,S&P 500,13w,463,-0.130446145720849,-0.06053355856923295,-0.4930879125851427,-1.5753637189711642,0.11517251387210085,463,139,139,2.8346084056792353,4.27321436186635,-1.4386059561871143,72.66187050359713,76.2589928057554,-4.578198589809707,-5.228474281167377,0.06053355856923295,1.4386059561871143,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,S&P 500,26w,450,-0.05546511183719835,0.0405480850111194,-0.27802685090574597,-0.5655028815063442,0.5717317649063767,450,135,135,6.758043954927704,7.052950153450269,-0.2949061985225656,80.74074074074075,74.07407407407408,-7.0636006310957224,-7.790248027721305,0.0405480850111194,0.2949061985225656,none
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,NASDAQ-100,1w,475,0.00463397127415612,-0.005085909113812081,0.00710897019797325,0.0927624834506987,0.9260922563236074,475,143,143,0.3934589079233187,0.39439853186770335,-0.0009396239443846266,59.44055944055944,59.44055944055944,-1.3540099848703309,-1.7180268851730456,0.005085909113812081,0.0009396239443846266,none
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,NASDAQ-100,4w,472,-0.08836644493664639,-0.021644000010042456,-0.2543272974817111,-1.2367622485743486,0.21617536115391897,472,142,142,1.4297850121108135,1.8729202093319128,-0.4431351972210993,67.6056338028169,64.08450704225352,-3.0717986852140795,-3.418092783932463,0.021644000010042456,0.4431351972210993,none
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,NASDAQ-100,13w,463,-0.16567780346734254,-0.08411803992536843,-0.8364747233240435,-1.9110737279510397,0.05599510681509032,463,139,139,4.09201521540282,6.514651879861264,-2.4226366644584436,73.38129496402878,73.38129496402878,-5.37222113883071,-6.372830368818416,0.08411803992536843,2.4226366644584436,tentative
tff,TFF Detailed,Non-reportable,non_reportable,flow4_z,NASDAQ-100,26w,450,-0.06639898984138455,0.03924529668459269,-0.4604386663501609,-0.713267886608039,0.47568000518162634,450,135,135,10.378164625113042,10.691185768974249,-0.3130211438612065,85.92592592592592,77.03703703703704,-7.895347853362556,-8.707980158808812,0.03924529668459269,0.3130211438612065,none
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,S&P 500,1w,466,-0.06425814592495759,-0.06731441110822227,-0.07016428974207678,-1.2953997203150738,0.1951823744832249,466,140,140,0.2882202599036538,0.3145018938568607,-0.02628163395320693,62.857142857142854,60.71428571428571,-1.0010471143226478,-1.3643953534889717,0.06731441110822227,0.02628163395320693,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,S&P 500,4w,463,-0.14110195585010643,-0.1147203879757689,-0.3007798657651351,-2.021751703984509,0.0432020094474548,463,139,139,1.3129911127216511,1.970707928681433,-0.6577168159597819,71.22302158273382,76.2589928057554,-2.061346413066255,-2.5830359957502935,0.1147203879757689,0.6577168159597819,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,S&P 500,13w,454,-0.20185238804935002,-0.1530929495862249,-0.712728421558731,-1.7524489670064929,0.07969663776726761,454,136,136,3.377212321310596,4.7587475374857675,-1.3815352161751715,75.73529411764706,75.0,-4.0033543571313785,-4.44127090691037,0.1530929495862249,1.3815352161751715,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,S&P 500,26w,441,0.006067730211648802,0.12161424010163506,0.02843562695146985,0.0362192336192024,0.9711075498402295,441,133,133,9.204313781109365,6.023317013389332,3.180996767720033,90.22556390977444,70.67669172932331,-5.332451708775916,-6.546694345196329,0.12161424010163506,3.180996767720033,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,NASDAQ-100,1w,466,-0.09639164427890572,-0.09847931052985925,-0.13726917514825665,-2.0747186613127555,0.03801261681978756,466,140,140,0.38212301315169434,0.5706525915820718,-0.1885295784303775,57.85714285714286,62.142857142857146,-1.4861316121764603,-1.5797152562797303,0.09847931052985925,0.1885295784303775,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,NASDAQ-100,4w,463,-0.18649706807466926,-0.15481586820121113,-0.5007391271322569,-2.4333626844754734,0.01495930830003466,463,139,139,1.5518541932720409,2.8814078613550507,-1.3295536680830098,66.90647482014388,75.53956834532374,-2.91163775074544,-3.1541789682653203,0.15481586820121113,1.3295536680830098,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,NASDAQ-100,13w,454,-0.2288579083711928,-0.16285273789139348,-1.0792310010927728,-1.9323474161859175,0.05331663964183767,454,136,136,4.414528216674821,6.790937801826271,-2.3764095851514497,75.0,72.05882352941177,-5.132454330793356,-5.700484875105043,0.16285273789139348,2.3764095851514497,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend13_z,NASDAQ-100,26w,441,-0.017612888257486862,0.07721256334701712,-0.1143554595532647,-0.11442171265563085,0.908903502818869,441,133,133,12.230575339364421,8.770073755623624,3.460501583740797,93.98496240601504,66.9172932330827,-6.840322491457331,-8.093118645343843,0.07721256334701712,3.460501583740797,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,S&P 500,1w,453,-0.04541246751283096,-0.07735275414949677,-0.05255289444117622,-1.0418178814883399,0.2974961221512656,453,136,136,0.19834801552901812,0.43030075800084333,-0.2319527424718252,62.5,67.64705882352942,-1.0927829731234682,-1.3250808250377877,0.07735275414949677,0.2319527424718252,none
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,S&P 500,4w,450,-0.09628086409119942,-0.14058966546336857,-0.21652088020779164,-1.3417947465993896,0.1796625560498022,450,135,135,0.6735191857427714,2.0136351211834964,-1.340115935440725,66.66666666666666,76.29629629629629,-2.725501537256696,-2.503064448794297,0.14058966546336857,1.340115935440725,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,S&P 500,13w,441,-0.018275759644485357,-0.011029446743732458,-0.06728541734563047,-0.14419206308244267,0.8853488081938815,441,133,133,4.1784469027234605,4.500139442410694,-0.3216925396872332,79.69924812030075,78.94736842105263,-4.602592892755444,-4.236028662992696,0.011029446743732458,0.3216925396872332,none
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,S&P 500,26w,428,0.08775349678842025,0.1297498273137924,0.41868087731646225,0.5590636460895821,0.5761182841979047,428,129,129,9.810327736767032,7.969505598122593,1.8408221386444392,90.69767441860465,80.62015503875969,-5.849735189691703,-5.320792673260895,0.1297498273137924,1.8408221386444392,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,NASDAQ-100,1w,453,-0.06909049423208295,-0.09473521422683133,-0.10415409702492258,-1.611178897935634,0.10714073578731872,453,136,136,0.22817652836245705,0.6253327415783754,-0.3971562132159183,56.61764705882353,66.91176470588235,-1.5111467702198491,-1.600914707272975,0.09473521422683133,0.3971562132159183,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,NASDAQ-100,4w,450,-0.122947909108577,-0.1422096899243947,-0.34819569202079664,-1.615886590567894,0.10611883534683536,450,135,135,0.9884533933477819,2.839559789967834,-1.8511063966200523,62.22222222222222,77.77777777777779,-3.464168185217999,-3.078974211760432,0.1422096899243947,1.8511063966200523,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,NASDAQ-100,13w,441,-0.04585211766293177,-0.028087178927515062,-0.22583423077718037,-0.3852893703139346,0.7000230360622494,441,133,133,5.239785916231301,5.9458339113321905,-0.7060479951008896,77.44360902255639,74.43609022556392,-5.857172785163675,-5.279800142181777,0.028087178927515062,0.7060479951008896,none
tff,TFF Detailed,Non-reportable,non_reportable,trend26_z,NASDAQ-100,26w,428,0.05264875139824952,0.10711932467716137,0.3481075668095634,0.39647535167186504,0.6917543877569392,428,129,129,12.045178400265659,10.04923074256121,1.9959476577044484,94.57364341085271,73.64341085271317,-7.203842239798659,-6.7132359918923745,0.10711932467716137,1.9959476577044484,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,S&P 500,1w,530,-0.017315913421561222,-0.04805308723400011,-0.0023332225093530695,-0.4633460058362722,0.6431163743142982,530,159,159,0.3308173671669222,0.27842646885666966,0.052390898310252565,62.264150943396224,62.264150943396224,-1.0555353387432236,-1.2143538882826292,0.04805308723400011,0.052390898310252565,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,S&P 500,4w,527,-0.038064196476100993,-0.07410718209431785,-0.010165611525225602,-0.6369899492466247,0.5241313903885689,527,158,158,1.5276949353633282,1.2652677784992705,0.2624271568640577,71.51898734177216,68.35443037974683,-2.313593055964655,-2.4615379282000864,0.07410718209431785,0.2624271568640577,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,S&P 500,13w,518,-0.016838800086234073,0.006048334790186962,-0.007757826289371081,-0.16113276787567782,0.8719888324121676,518,156,156,4.760319687730834,3.8188119633337445,0.9415077243970895,82.05128205128204,78.84615384615384,-4.299064233329187,-3.8242987635534256,0.006048334790186962,0.9415077243970895,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,S&P 500,26w,505,0.039596844475923744,0.007529821305111879,0.024360584963423297,0.36556733232727096,0.7146879552462373,505,152,152,8.252133215386122,7.787854339643705,0.46427887574241655,82.89473684210526,87.5,-6.457427491769425,-4.307862311107062,0.007529821305111879,0.46427887574241655,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,NASDAQ-100,1w,530,-0.03776874186961311,-0.06364942693764837,-0.006646611453406488,-0.9535654160177344,0.3403036686905975,530,159,159,0.4074845288672631,0.4741879412434968,-0.06670341237623367,59.74842767295597,62.264150943396224,-1.474902842104946,-1.5227409791217998,0.06364942693764837,0.06670341237623367,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,NASDAQ-100,4w,527,-0.07716329478979403,-0.10036412566877716,-0.026004907983037662,-1.2261372108599726,0.22014704490195008,527,158,158,1.9092831114336024,1.9595969607496198,-0.050313849316017345,68.35443037974683,71.51898734177216,-3.1243411499354163,-2.991993169009323,0.10036412566877716,0.050313849316017345,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,NASDAQ-100,13w,518,-0.05360659614522977,-0.050522336956969845,-0.03301803030651548,-0.49498292946897093,0.620612170380735,518,156,156,6.163339030078308,5.90085568935784,0.2624833407204683,76.28205128205127,80.12820512820514,-5.495179974636358,-4.587575045401208,0.050522336956969845,0.2624833407204683,none
tff,TFF Detailed,Non-reportable,non_reportable,net_raw_bn,NASDAQ-100,26w,505,-0.021339303582765368,-0.09249570919824902,-0.01819390184499187,-0.200190416076295,0.8413316623274638,505,152,152,10.220972744566499,12.157329923809664,-1.9363571792431653,86.18421052631578,82.89473684210526,-8.036800080997494,-5.13878665798058,0.09249570919824902,1.9363571792431653,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,S&P 500,1w,517,-0.0635488826575473,-0.052594215632315575,-0.015845676822846225,-1.3883138251609553,0.1650415041718734,517,155,155,0.3411490880871942,0.3328866288569169,0.008262459230277297,63.2258064516129,61.29032258064516,-0.9399451097180456,-1.2854515934918669,0.052594215632315575,0.008262459230277297,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,S&P 500,4w,514,-0.1412487516557395,-0.10516970905598778,-0.0698068394895749,-2.284794573592862,0.022324876001481985,514,154,154,1.2268473647130365,1.7466134959028548,-0.5197661311898183,69.48051948051948,75.32467532467533,-2.1111670857057914,-2.592862593097975,0.10516970905598778,0.5197661311898183,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,S&P 500,13w,505,-0.22934839441450766,-0.13050410631125225,-0.1937915130462324,-2.9792780970375135,0.0028892841917260363,505,152,152,3.5711555170965905,4.785896863696119,-1.2147413465995287,77.63157894736842,77.63157894736842,-4.0942991971426865,-4.292086409831473,0.13050410631125225,1.2147413465995287,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,S&P 500,26w,492,-0.058681174499064986,0.1011660641056657,-0.0711345071067985,-0.4055347710259059,0.6850844650147311,492,148,148,8.957402308469563,6.4686714681462245,2.4887308403233384,89.86486486486487,74.32432432432432,-5.305007519411868,-6.063209070358215,0.1011660641056657,2.4887308403233384,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,NASDAQ-100,1w,517,-0.09769260670918636,-0.08714300129441148,-0.0318451604699144,-2.2347969704812063,0.025430680841420764,517,155,155,0.39887379751083246,0.5878003186157922,-0.18892652110495972,57.41935483870968,62.58064516129033,-1.4123865859452471,-1.518253157258046,0.08714300129441148,0.18892652110495972,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,NASDAQ-100,4w,514,-0.2093506296765672,-0.14808618766515097,-0.13048703906157916,-3.1613914985514273,0.0015701730357147808,514,154,154,1.4821803834584912,2.6559675425997606,-1.1737871591412694,64.93506493506493,74.67532467532467,-2.9919887090470905,-3.148732352034641,0.14808618766515097,1.1737871591412694,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,NASDAQ-100,13w,505,-0.27322484214187537,-0.15283574941345068,-0.3088545855053084,-3.7443330506544537,0.0001808735974408301,505,152,152,4.590431539319947,7.016639079873091,-2.4262075405531442,74.3421052631579,75.6578947368421,-5.367537406825673,-5.448583413028317,0.15283574941345068,2.4262075405531442,supported
tff,TFF Detailed,Non-reportable,non_reportable,trend13_raw_bn,NASDAQ-100,26w,492,-0.08441677638085802,0.03706332044379093,-0.14185579365033973,-0.6999984587406402,0.48392826697526015,492,148,148,11.663211906973618,9.317269255820584,2.3459426511530346,93.24324324324324,70.27027027027027,-6.913449010733728,-7.529142182367669,0.03706332044379093,2.3459426511530346,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,S&P 500,1w,504,-0.06156021334622512,-0.07757209688591696,-0.013784991751062825,-1.7632323172014295,0.07786131528114916,504,151,151,0.16833032429029537,0.4180906145163918,-0.24976029022609642,58.94039735099338,66.88741721854305,-1.0769902783889942,-1.3073240222632556,0.07757209688591696,0.24976029022609642,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,S&P 500,4w,501,-0.12125865904301174,-0.1407418469833242,-0.05272664864133496,-2.083421966729535,0.03721277769468946,501,151,151,0.8153491873426233,1.8139948309876295,-0.9986456436450062,68.21192052980133,74.83443708609272,-2.5139714241694113,-2.514719883677256,0.1407418469833242,0.9986456436450062,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,S&P 500,13w,492,-0.09659711403292624,-0.04334267747068063,-0.06888939589320503,-1.0070792838956868,0.31389667552299294,492,148,148,4.1103182033645025,4.586792299075128,-0.4764740957106257,79.72972972972973,79.72972972972973,-4.509133016935161,-4.045806805316337,0.04334267747068063,0.4764740957106257,none
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,S&P 500,26w,479,0.025910728940792594,0.08227926468147553,0.02422068280543848,0.19562201150778438,0.844906030449015,479,144,144,9.250839406056151,7.7627195154602795,1.488119890595872,88.19444444444444,81.94444444444444,-5.982055501499927,-5.047059729731412,0.08227926468147553,1.488119890595872,none
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,NASDAQ-100,1w,504,-0.07977700577362201,-0.09426871116535115,-0.023357131590699347,-2.192320177265013,0.028356395821447736,504,151,151,0.15152518062949583,0.6674280283221864,-0.5159028476926906,54.3046357615894,66.88741721854305,-1.516397530674902,-1.5953679311529374,0.09426871116535115,0.5159028476926906,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,NASDAQ-100,4w,501,-0.15519475722917095,-0.14278426414104062,-0.08526616886599983,-2.501521615092526,0.01236608934912704,501,151,151,1.00223980401952,2.5348787792332446,-1.5326389752137246,61.58940397350994,77.48344370860927,-3.3574803292419393,-3.133878063916894,0.14278426414104062,1.5326389752137246,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,NASDAQ-100,13w,492,-0.13515813563195478,-0.05498830530209682,-0.129066311841473,-1.6907289829718901,0.09088857617780538,492,148,148,4.959418875626918,6.088084657637934,-1.1286657820110158,75.0,76.35135135135135,-6.013465601575456,-5.05823549130699,0.05498830530209682,1.1286657820110158,tentative
tff,TFF Detailed,Non-reportable,non_reportable,trend26_raw_bn,NASDAQ-100,26w,479,-0.006226773526398509,0.06461104899502974,-0.008066315135912137,-0.061664872336549145,0.9508297145230301,479,144,144,10.810785683935169,10.10898040252105,0.7018052814141189,91.66666666666666,75.69444444444444,-7.812401610624574,-6.396938961649433,0.06461104899502974,0.7018052814141189,none
legacy,Legacy,Noncommercial,noncommercial,net_z,S&P 500,1w,479,-0.043171361233051195,-0.05547863837667386,-0.05481572701414762,-1.1303845218458493,0.2583142332854536,479,144,144,0.08047855123858913,0.40739481773768077,-0.32691626649909167,56.94444444444444,62.5,-1.297988387234804,-1.0457797788253664,0.05547863837667386,0.32691626649909167,none
legacy,Legacy,Noncommercial,noncommercial,net_z,S&P 500,4w,476,-0.08881108393912276,-0.07368843863265268,-0.2192567288426937,-1.4156983655613817,0.15686383713105911,476,143,143,0.4910724255820769,1.399831301593362,-0.9087588760112852,64.33566433566433,70.62937062937063,-3.1449510780551106,-2.2463878931608265,0.07368843863265268,0.9087588760112852,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,net_z,S&P 500,13w,467,-0.1815754164860867,-0.15720082976150837,-0.7472576855087887,-1.8475680769558986,0.06466485137338181,467,140,140,1.8220976805205316,4.1786594796128815,-2.3565617990923498,62.857142857142854,80.0,-5.952594309327075,-3.7284900729107946,0.15720082976150837,2.3565617990923498,tentative
legacy,Legacy,Noncommercial,noncommercial,net_z,S&P 500,26w,454,-0.26467196578943136,-0.30399553476252134,-1.4141263743454846,-1.76982440258155,0.07675639740884567,454,136,136,1.866238025126554,8.906332503784029,-7.040094478657474,52.20588235294118,92.64705882352942,-10.217740307816744,-4.079527783643026,0.30399553476252134,7.040094478657474,tentative
legacy,Legacy,Noncommercial,noncommercial,net_z,NASDAQ-100,1w,479,-0.06427466236637266,-0.05697877813785694,-0.10663682673475929,-1.7082831114085992,0.08758382345823934,479,144,144,0.17554704714938796,0.6185772285915565,-0.44303018144216855,57.638888888888886,62.5,-1.665743430869306,-1.343827392668308,0.05697877813785694,0.44303018144216855,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,net_z,NASDAQ-100,4w,476,-0.14620930688262074,-0.11140281335970335,-0.4556467856429192,-2.1477612971444278,0.031732723065905265,476,143,143,0.629342615519676,2.225997624083722,-1.596655008564046,60.83916083916085,71.32867132867133,-3.8999841316183907,-2.810865281443537,0.11140281335970335,1.596655008564046,tentative
legacy,Legacy,Noncommercial,noncommercial,net_z,NASDAQ-100,13w,467,-0.24003236932684996,-0.2037208012293252,-1.3195763396532494,-2.0467674040545942,0.04068092754944719,467,140,140,2.1912697469450437,6.744329013481151,-4.553059266536107,61.42857142857143,79.28571428571428,-7.642261609485494,-4.63684109044693,0.2037208012293252,4.553059266536107,supported
legacy,Legacy,Noncommercial,noncommercial,net_z,NASDAQ-100,26w,454,-0.3141679102025258,-0.3272565751487477,-2.3217176373765245,-2.0306333456868932,0.0422922024595682,454,136,136,2.2398935132165816,13.606086455601526,-11.366192942384945,55.14705882352941,89.70588235294117,-12.541380223380887,-5.069719754696855,0.3272565751487477,11.366192942384945,supported
legacy,Legacy,Noncommercial,noncommercial,flow1_z,S&P 500,1w,478,-0.022668500275506532,-0.05653784849854791,-0.027609358357171883,-0.631112141937608,0.527967202625004,478,144,144,-0.0775540322384237,0.38186861805928224,-0.45942265029770596,56.25,64.58333333333334,-1.4563510336293024,-1.0376191431113904,0.05653784849854791,0.45942265029770596,none
legacy,Legacy,Noncommercial,noncommercial,flow1_z,S&P 500,4w,475,0.010586243641252427,-0.033840856795749615,0.025073736503566455,0.3079570237103055,0.7581150341944272,475,143,143,0.7515165285387959,1.2957695448320783,-0.5442530162932824,65.03496503496503,73.42657342657343,-2.9948932760097198,-2.4805298853228726,0.033840856795749615,0.5442530162932824,none
legacy,Legacy,Noncommercial,noncommercial,flow1_z,S&P 500,13w,466,-0.016716790958847826,-0.017933137096848305,-0.06677618796494246,-0.458387068886778,0.6466743802261008,466,140,140,3.0834363709431987,3.4405856590330544,-0.3571492880898557,73.57142857142858,72.85714285714285,-5.445686867233025,-4.934932476604607,0.017933137096848305,0.3571492880898557,none
legacy,Legacy,Noncommercial,noncommercial,flow1_z,S&P 500,26w,453,-0.0008284980720070427,-0.030194658251450124,-0.004333867069089599,-0.025809435061099676,0.9794093362663774,453,136,136,6.540151873807082,7.187758813882364,-0.6476069400752822,75.73529411764706,79.41176470588235,-7.275807933624113,-6.594602052726514,0.030194658251450124,0.6476069400752822,none
