dataset,dataset_label,player,player_key,source,source_label,source_kind,source_interpretation,target,horizon,n,positive_n,negative_n,positive_avg_return,negative_avg_return,side_edge_pp,positive_hit_rate,negative_hit_rate,positive_avg_drawdown,negative_avg_drawdown,hac_t,hac_p,better_side,abs_side_edge_pp,evidence
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,518,132,386,3.503326678885666,3.4135686025967265,0.08975807628893939,79.54545454545455,75.64766839378238,-4.313892803255011,-4.803494542769304,0.07675135445817458,0.9388213500419872,positive,0.08975807628893939,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,518,32,486,5.450788782972515,3.303809385103136,2.1469793978693787,90.625,75.7201646090535,-4.644847972833643,-4.680962157217976,1.2842770917103299,0.1990450193898514,positive,2.1469793978693787,weak/mixed
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,505,131,374,9.717467802859883,5.767456223774826,3.9500115790850563,91.6030534351145,75.66844919786097,-4.060073525517098,-7.465599937058448,1.9225279314842891,0.05453936248244163,positive,3.9500115790850563,tentative
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,505,190,315,10.113681303885723,4.788626863898864,5.325054439986859,91.57894736842105,72.6984126984127,-3.9144545430613276,-8.19129411149507,2.5894990358605567,0.0096115691994508,positive,5.325054439986859,supported
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,505,130,375,6.306985820402373,6.960290008570989,-0.6533041881686161,83.84615384615385,78.4,-4.98823965018986,-7.1347542767411145,-0.43325639789438114,0.6648285106464478,negative,0.6533041881686161,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,505,32,473,8.167346796357164,6.699073599118394,1.4682731972387693,90.625,79.06976744186046,-5.842217212930824,-6.6322474788347,0.5728518877516577,0.5667449830765504,positive,1.4682731972387693,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,530,145,385,0.5967124967238053,0.3202545979988675,0.2764578987249378,62.758620689655174,58.96103896103896,-1.391538883329005,-1.4303654537850292,1.0409458479905762,0.2979006814785613,positive,0.2764578987249378,none
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,530,205,325,0.5897667435166122,0.2735973841034162,0.31616935941319596,64.39024390243902,57.230769230769226,-1.3998306192602092,-1.4323032641279974,1.3100616526277704,0.19017497974813624,positive,0.31616935941319596,weak/mixed
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,530,139,391,0.35884597288217085,0.40905816374397447,-0.05021219086180362,58.27338129496403,60.61381074168798,-1.5319430688650695,-1.3798561412217325,-0.18886170990676493,0.8502012045119349,negative,0.05021219086180362,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,530,32,498,0.4377482733754538,0.39319957330622746,0.044548700069226344,65.625,59.63855421686747,-1.7610500785026186,-1.397811717425418,0.07168876812452371,0.9428495949017752,positive,0.044548700069226344,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,527,145,382,2.398267081764523,1.26997820926498,1.1282888724995428,73.79310344827587,66.2303664921466,-2.8396462883270974,-3.2912759030770973,1.4089510337702489,0.15884964762888173,positive,1.1282888724995428,weak/mixed
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,527,205,322,2.24687227997207,1.1561229360273413,1.0907493439447289,72.1951219512195,65.83850931677019,-2.898953767981046,-3.3376726221949253,1.5650881796437675,0.11756223476407093,positive,1.0907493439447289,weak/mixed
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,527,139,388,1.3566727142895814,1.660574472960893,-0.30390175867131175,64.74820143884892,69.58762886597938,-3.4294726224954255,-3.0729881759175677,-0.404125635578595,0.6861203345345889,negative,0.30390175867131175,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,527,32,495,1.4190367748994317,1.59085096161272,-0.1718141867132883,62.5,68.68686868686868,-4.1327788066123645,-3.104580171659161,-0.1251783764294191,0.9003823356884109,negative,0.1718141867132883,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,518,139,379,7.522450141186224,4.318281258745091,3.2041688824411327,81.29496402877699,74.93403693931398,-4.540082845742877,-5.957130206834175,1.415278229799355,0.15698693540312608,positive,3.2041688824411327,weak/mixed
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,518,199,319,7.345503816110824,3.8259997093517883,3.519504106759036,81.4070351758794,73.66771159874608,-4.285543187853035,-6.382447553497361,1.7903783338192811,0.07339311096148086,positive,3.519504106759036,tentative
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,518,132,386,5.69236786604299,5.002219192672539,0.6901486733704516,79.54545454545455,75.64766839378238,-5.459989914358663,-5.616852837443184,0.38012630636510847,0.7038516592071209,positive,0.6901486733704516,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,518,32,486,8.494718844461595,4.959708155692394,3.5350106887692005,100.0,75.1028806584362,-5.161781396497811,-5.604211644568893,1.9122537563675073,0.05584365409937498,positive,3.5350106887692005,tentative
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,505,131,374,14.384461659897669,8.732675295879373,5.651786364018296,87.78625954198473,80.74866310160428,-4.961706440586971,-8.374175845814904,1.772354398119351,0.07633574653842466,positive,5.651786364018296,tentative
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,505,190,315,14.600325490190567,7.5438831586326085,7.0564423315579585,90.0,78.0952380952381,-4.931744884721584,-9.031408831601798,2.361738733894932,0.018189456156145974,positive,7.0564423315579585,supported
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,505,130,375,9.617986946521123,10.400124626820624,-0.7821376802995008,81.53846153846153,82.93333333333334,-6.6766179937910115,-7.770573255623562,-0.29192043848483407,0.7703474561402897,negative,0.7821376802995008,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,505,32,473,11.962331540491741,10.079472365348296,1.8828591751434445,90.625,82.02959830866807,-6.497297509599992,-7.556050295442848,0.5608675278768325,0.5748878480278263,positive,1.8828591751434445,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,530,356,174,0.2276116580540094,0.3523497786007534,-0.12473812054674399,60.95505617977528,64.36781609195403,-1.01483471449795,-1.1657864632284753,-0.6029702033102236,0.546528511568359,negative,0.12473812054674399,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,530,369,161,0.22958262600164436,0.3579044891251655,-0.12832186312352112,61.24661246612466,63.975155279503106,-1.009625598416799,-1.1899140195479883,-0.6139724104511551,0.5392335588014867,negative,0.12832186312352112,none
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,530,252,278,0.16638345498228574,0.36118698233173535,-0.1948035273494496,60.317460317460316,63.66906474820144,-1.1316049728882078,-1.0034660064575418,-1.084440500824549,0.2781695345080125,negative,0.1948035273494496,none
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,530,438,92,0.2354324382489189,0.4262956933775211,-0.1908632551286022,63.013698630136986,57.608695652173914,-1.0758102933054887,-1.010033635817618,-0.7865927702949489,0.4315202928252742,negative,0.1908632551286022,none
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,527,353,174,0.9321855302484853,1.3610799545089682,-0.42889442426048296,69.97167138810198,70.11494252873564,-2.572438992462146,-2.3675804560104203,-0.7149270685372222,0.47465410992286905,negative,0.42889442426048296,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,527,366,161,0.7995165208286316,1.6973065691863145,-0.897790048357683,68.0327868852459,74.53416149068323,-2.606769825416912,-2.272995078151309,-1.5501475906327453,0.12110609564718262,negative,0.897790048357683,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,527,249,278,1.199223321489321,0.9614489108324991,0.23777441065682203,69.47791164658635,70.50359712230215,-2.52167581298503,-2.4896859217686265,0.4852141660141392,0.6275244343827028,positive,0.23777441065682203,none
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,527,436,91,0.9516427693330217,1.6590456794843775,-0.7074029101513558,68.57798165137615,76.92307692307693,-2.5941868171440396,-2.0765330924192233,-1.1696377844402241,0.24214676508235433,negative,0.7074029101513558,none
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,518,344,174,3.200484474037724,3.9029307077371675,-0.7024462336994435,75.5813953488372,78.73563218390804,-5.118889213119224,-3.8085336449747116,-0.42212275335734784,0.6729354208051627,negative,0.7024462336994435,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,518,357,161,2.8678422621631943,4.697247916912944,-1.8294056547497495,74.2296918767507,81.98757763975155,-5.233993096314779,-3.447498187293396,-1.1660350700890294,0.24360026652202663,negative,1.8294056547497495,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,518,240,278,4.38028445965213,2.6216127046717013,1.758671754980429,81.66666666666667,72.3021582733813,-4.239365488458764,-5.058039662980248,1.5023016176091906,0.13301923108986133,positive,1.758671754980429,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,518,430,88,3.05302923814289,5.309932156975019,-2.256902918832129,74.65116279069768,86.36363636363636,-4.931540321516609,-3.4434136964371693,-1.678592108861941,0.0932315655344538,negative,2.256902918832129,tentative
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,505,331,174,6.4174276434070805,7.5048756316016405,-1.08744798819456,76.73716012084593,85.63218390804597,-7.656349784070485,-4.538805918248672,-0.41796204292894734,0.6759748692943798,negative,1.08744798819456,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,505,344,161,5.820531727926192,8.868037238880868,-3.047505510954676,75.0,90.06211180124224,-7.821252853851341,-3.9347392955139004,-1.166078193080612,0.2435828325465558,negative,3.047505510954676,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,505,229,276,8.96933178542966,4.985651923924049,3.9836798615056104,87.77292576419214,73.18840579710145,-5.62615136831439,-7.375417916516683,2.4941467931392913,0.012626031654373574,positive,3.9836798615056104,supported
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,505,421,84,6.271148934352916,9.403133434569664,-3.131984500216748,78.14726840855107,88.09523809523809,-6.899887359016086,-4.989897978057468,-1.3632363831919194,0.17280802416183363,negative,3.131984500216748,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,530,356,174,0.3286731862459562,0.5334119422468702,-0.20473875600091396,58.70786516853933,62.643678160919535,-1.3786961504477848,-1.5037241852329348,-0.7774612874749334,0.43688666578649804,negative,0.20473875600091396,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,530,369,161,0.3434792324450092,0.5160092887099836,-0.17253005626497442,58.80758807588076,62.732919254658384,-1.3729434009515058,-1.5270044896822135,-0.673146118156779,0.5008543363813427,negative,0.17253005626497442,none
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,530,252,278,0.26762439691042506,0.5121582166657865,-0.24453381975536148,58.333333333333336,61.51079136690647,-1.5135729069149066,-1.3346887239114589,-1.0700739009452482,0.2845860457431341,negative,0.24453381975536148,none
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,530,438,92,0.40441356516868593,0.355306420767732,0.04910714440095393,60.95890410958904,55.434782608695656,-1.4050002857956176,-1.489931658820235,0.15730803166242427,0.8750020907166652,positive,0.04910714440095393,none
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,527,353,174,1.3729889328523326,2.0012374109092232,-0.6282484780568907,66.28895184135978,72.41379310344827,-3.2681643014282518,-2.961805220567285,-0.8141852848975307,0.41553881405541454,negative,0.6282484780568907,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,527,366,161,1.2137038800206408,2.4140669733386564,-1.2003630933180156,65.30054644808743,75.15527950310559,-3.337267986853435,-2.7799753018293383,-1.6273973266427573,0.10365273894807368,negative,1.2003630933180156,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,527,249,278,1.6186996306760548,1.5461301969666927,0.07256943370936209,67.06827309236948,69.42446043165468,-3.2395410689655786,-3.1020517288145735,0.11332839714313729,0.9097702045964895,positive,0.07256943370936209,none
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,527,436,91,1.4803424948376005,2.0599019235811475,-0.579559428743547,67.66055045871559,71.42857142857143,-3.237009031615253,-2.8316502087761584,-0.7174990661024337,0.47306621245495606,negative,0.579559428743547,none
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,518,344,174,4.7468992464565245,6.030550723610515,-1.2836514771539909,75.0,79.88505747126436,-6.054936250341632,-4.631757435809715,-0.543569655368865,0.5867376459320996,negative,1.2836514771539909,none
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,518,357,161,4.401194092492788,6.900763202915212,-2.4995691104224242,73.94957983193278,82.6086956521739,-6.238567939369401,-4.109659065798361,-1.1002220725469074,0.27123537573500195,negative,2.4995691104224242,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,518,240,278,5.930887950790154,4.528187260790062,1.402700690000092,79.58333333333333,74.10071942446042,-5.1735264192042365,-5.925099004817968,0.8594280816745568,0.39010438228271543,positive,1.402700690000092,none
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,518,430,88,4.749363457844348,7.272987270638695,-2.523623812794347,74.88372093023256,85.22727272727273,-5.78496697240388,-4.560091656985724,-1.4179659422506683,0.15620070836440408,negative,2.523623812794347,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,505,331,174,9.36501174032749,11.784862942856789,-2.4198512025292978,83.08157099697885,81.60919540229885,-8.565344074114233,-5.441358744366988,-0.6704208623561916,0.5025895390945323,negative,2.4198512025292978,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,505,344,161,8.809944745577283,13.166236308241581,-4.356291562664298,80.81395348837209,86.33540372670807,-8.8207724135577,-4.643351551477137,-1.2735517835487782,0.20282230939209214,negative,4.356291562664298,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,505,229,276,11.5773462095373,9.054973754063182,2.522372455474118,91.26637554585153,75.36231884057972,-6.772658711497542,-8.083284293908441,1.0207714667820929,0.3073627258504005,positive,2.522372455474118,weak/mixed
legacy,Legacy,Nonreportable,nonreportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,505,421,84,9.762769952651688,12.384034381418084,-2.6212644287663966,80.76009501187649,91.66666666666666,-7.714935776014508,-6.356397004161421,-0.8412228295897594,0.4002231132859805,negative,2.6212644287663966,weak/mixed
