dataset,market,category,position_change_metric,horizon,increase_n,increase_mean_return,increase_median_return,increase_hit_rate,increase_stdev,decrease_n,decrease_mean_return,decrease_median_return,decrease_hit_rate,decrease_stdev,mean_diff_up_minus_down,welch_t,normal_p_approx
legacy,sp500,total_reportable,long_oi_pct_change,1d_post_release,270,0.0012850522473600008,0.0009722185371270342,0.5703703703703704,0.009432659648031838,257,-0.00038767328995030086,0.001012037741434657,0.5603112840466926,0.014096162763280322,0.0016727255373103016,1.592930308016003,0.11117582624888588
legacy,sp500,total_reportable,long_oi_pct_change,2d_post_release,270,0.0013888102760905188,0.001454473551079194,0.562962962962963,0.012998320987565733,257,0.001514705368304802,0.002567763765733533,0.5914396887159533,0.013875035985347537,-0.00012589509221428308,-0.10736931097249923,0.9144960000333934
legacy,sp500,total_reportable,long_oi_pct_change,3d_post_release,270,0.001728799536196457,0.0014072876491643127,0.5555555555555556,0.0174125744209861,257,0.002865259012750935,0.00326431408378558,0.603112840466926,0.018495557726909067,-0.001136459476554478,-0.7254613292898971,0.4681690604020389
legacy,sp500,total_reportable,long_oi_pct_change,1w_post_release,270,0.00209975495224689,0.0026378693167466993,0.5592592592592592,0.023154101263172366,257,0.0035135756021143654,0.005181178718158375,0.6264591439688716,0.024176977736612048,-0.0014138206498674755,-0.6849965166833576,0.493346119048258
legacy,sp500,total_reportable,long_oi_pct_change,2w_post_release,270,0.006014761384184465,0.009121214523790444,0.6444444444444445,0.030171497813482145,256,0.005007221557632191,0.007775909976072359,0.65234375,0.03291821671435979,0.0010075398265522737,0.36536734632961904,0.7148372127175715
legacy,sp500,total_reportable,long_oi_pct_change,4w_post_release,269,0.011178202450192534,0.018169302969595735,0.6802973977695167,0.04841624340639236,254,0.010889260543869472,0.015509653686296754,0.6889763779527559,0.04464897172959615,0.00028894190632306263,0.07099761145839582,0.9433996564754143
legacy,sp500,total_reportable,long_oi_pct_change,13w_post_release,264,0.03166311074561345,0.043902978775603785,0.7196969696969697,0.07325114025457374,250,0.039577976970911664,0.04664487901535419,0.78,0.06939278392915854,-0.007914866225298217,-1.2579745435804086,0.2084009627562678
legacy,sp500,total_reportable,short_oi_pct_change,1d_post_release,261,0.001400848484868692,0.0010474498226595852,0.5862068965517241,0.009421352146192594,266,-0.000444696929626901,0.0009335705116249038,0.5451127819548872,0.013959993507243619,0.0018455454144955929,1.7818920903574456,0.07476683064475928
legacy,sp500,total_reportable,short_oi_pct_change,2d_post_release,261,0.0013302019714657458,0.0009893460220886663,0.5517241379310345,0.012760806379592612,266,0.0015679524046850167,0.002672031858869328,0.6015037593984962,0.014060546582634696,-0.0002377504332192709,-0.20333697831152148,0.8388716546771042
legacy,sp500,total_reportable,short_oi_pct_change,3d_post_release,261,0.001608643522021513,0.0016483516483518645,0.5517241379310345,0.01710633526085903,266,0.0029447048188060857,0.0032340096714508215,0.6052631578947368,0.018732080733642197,-0.0013360612967845728,-0.8552706309660358,0.3924013424287769
legacy,sp500,total_reportable,short_oi_pct_change,1w_post_release,261,0.002453270459990637,0.0026229431979760687,0.5555555555555556,0.02270438519181151,266,0.003118869085686075,0.005142838421130724,0.6278195488721805,0.024574155804267625,-0.0006655986256954376,-0.32304089898169275,0.7466642682323096
legacy,sp500,total_reportable,short_oi_pct_change,2w_post_release,260,0.0060673284624901645,0.008227526247796657,0.65,0.030100201392162348,266,0.004993717639985729,0.008588944305812252,0.6466165413533834,0.03288162259102549,0.0010736108225044352,0.3907433829670406,0.6959869281294511
legacy,sp500,total_reportable,short_oi_pct_change,4w_post_release,260,0.010304852795702044,0.01545128459498546,0.6730769230769231,0.04804478655822984,263,0.01176253578084451,0.017493460944001837,0.6958174904942965,0.04516609743525591,-0.001457682985142466,-0.3574014349533203,0.7207913026631192
legacy,sp500,total_reportable,short_oi_pct_change,13w_post_release,253,0.03158124214181541,0.044843613967175955,0.7351778656126482,0.07199730230540317,261,0.039323759454753124,0.04596106876159389,0.7624521072796935,0.0708270829289063,-0.007742517312937715,-1.2286800959732516,0.21919177170530463
legacy,sp500,nonreportable,net_oi_pct_change,1d_post_release,273,0.00031471877877563325,0.0008877005575269603,0.5494505494505495,0.010006617537525521,254,0.0006354875774182089,0.0011863588197734698,0.5826771653543307,0.013762643355332773,-0.0003207687986425756,-0.3041186194837174,0.7610375219687869
legacy,sp500,nonreportable,net_oi_pct_change,2d_post_release,273,0.0009749613623289937,0.0009893460220886663,0.5531135531135531,0.012845324702767467,254,0.0019609984341848775,0.0026067939304353915,0.6023622047244095,0.014019611700819548,-0.0009860370718558838,-0.8399119731794186,0.40095774389429345
legacy,sp500,nonreportable,net_oi_pct_change,3d_post_release,273,0.002272152705593207,0.0025272041548163315,0.5714285714285714,0.016633061767012933,254,0.0022946840646578272,0.0020328948629702026,0.5866141732283464,0.019280838325973427,-2.2531359064620164e-05,-0.014316124896266783,0.9885777751429662
legacy,sp500,nonreportable,net_oi_pct_change,1w_post_release,273,0.002860171437694241,0.004474875246605503,0.6043956043956044,0.021498377458630376,254,0.002712976237635923,0.002733448293098517,0.5787401574803149,0.02579949111690341,0.00014719520005831814,0.07087270802632967,0.9434990645798136
legacy,sp500,nonreportable,net_oi_pct_change,2w_post_release,272,0.0060349820938535095,0.00854376725057071,0.6544117647058824,0.027561296699826012,254,0.004977634499824772,0.008380861988012023,0.6417322834645669,0.035303558638728784,0.0010573475940287378,0.38105165525194784,0.7031649194072916
legacy,sp500,nonreportable,net_oi_pct_change,4w_post_release,271,0.012222207251844718,0.01573793021623282,0.6937269372693727,0.044692187377970476,252,0.009764247904740947,0.018073160106173436,0.6746031746031746,0.048586272077799135,0.0024579593471037702,0.6007900943914812,0.5479798025645994
legacy,sp500,nonreportable,net_oi_pct_change,13w_post_release,265,0.036016975734814216,0.04505994311704198,0.769811320754717,0.06760057965591017,249,0.03497613216804858,0.04596106876159389,0.7269076305220884,0.0754470185437806,0.001040843566765634,0.16435598494522075,0.8694509112378235
legacy,sp500,nonreportable,long_oi_pct_change,1d_post_release,257,-0.00038767328995030086,0.001012037741434657,0.5603112840466926,0.014096162763280322,270,0.0012850522473600008,0.0009722185371270342,0.5703703703703704,0.009432659648031838,-0.0016727255373103016,-1.592930308016003,0.11117582624888588
legacy,sp500,nonreportable,long_oi_pct_change,2d_post_release,257,0.001514705368304802,0.002567763765733533,0.5914396887159533,0.013875035985347537,270,0.0013888102760905188,0.001454473551079194,0.562962962962963,0.012998320987565733,0.00012589509221428308,0.10736931097249923,0.9144960000333934
legacy,sp500,nonreportable,long_oi_pct_change,3d_post_release,257,0.002865259012750935,0.00326431408378558,0.603112840466926,0.018495557726909067,270,0.001728799536196457,0.0014072876491643127,0.5555555555555556,0.0174125744209861,0.001136459476554478,0.7254613292898971,0.4681690604020389
legacy,sp500,nonreportable,long_oi_pct_change,1w_post_release,257,0.0035135756021143654,0.005181178718158375,0.6264591439688716,0.024176977736612048,270,0.00209975495224689,0.0026378693167466993,0.5592592592592592,0.023154101263172366,0.0014138206498674755,0.6849965166833576,0.493346119048258
legacy,sp500,nonreportable,long_oi_pct_change,2w_post_release,256,0.005007221557632191,0.007775909976072359,0.65234375,0.03291821671435979,270,0.006014761384184465,0.009121214523790444,0.6444444444444445,0.030171497813482145,-0.0010075398265522737,-0.36536734632961904,0.7148372127175715
legacy,sp500,nonreportable,long_oi_pct_change,4w_post_release,254,0.010889260543869472,0.015509653686296754,0.6889763779527559,0.04464897172959615,269,0.011178202450192534,0.018169302969595735,0.6802973977695167,0.04841624340639236,-0.00028894190632306263,-0.07099761145839582,0.9433996564754143
legacy,sp500,nonreportable,long_oi_pct_change,13w_post_release,250,0.039577976970911664,0.04664487901535419,0.78,0.06939278392915854,264,0.03166311074561345,0.043902978775603785,0.7196969696969697,0.07325114025457374,0.007914866225298217,1.2579745435804086,0.2084009627562678
legacy,sp500,nonreportable,short_oi_pct_change,1d_post_release,266,-0.000444696929626901,0.0009335705116249038,0.5451127819548872,0.013959993507243619,261,0.001400848484868692,0.0010474498226595852,0.5862068965517241,0.009421352146192594,-0.0018455454144955929,-1.7818920903574456,0.07476683064475928
legacy,sp500,nonreportable,short_oi_pct_change,2d_post_release,266,0.0015679524046850167,0.002672031858869328,0.6015037593984962,0.014060546582634696,261,0.0013302019714657458,0.0009893460220886663,0.5517241379310345,0.012760806379592612,0.0002377504332192709,0.20333697831152148,0.8388716546771042
legacy,sp500,nonreportable,short_oi_pct_change,3d_post_release,266,0.0029447048188060857,0.0032340096714508215,0.6052631578947368,0.018732080733642197,261,0.001608643522021513,0.0016483516483518645,0.5517241379310345,0.01710633526085903,0.0013360612967845728,0.8552706309660358,0.3924013424287769
legacy,sp500,nonreportable,short_oi_pct_change,1w_post_release,266,0.003118869085686075,0.005142838421130724,0.6278195488721805,0.024574155804267625,261,0.002453270459990637,0.0026229431979760687,0.5555555555555556,0.02270438519181151,0.0006655986256954376,0.32304089898169275,0.7466642682323096
legacy,sp500,nonreportable,short_oi_pct_change,2w_post_release,266,0.004993717639985729,0.008588944305812252,0.6466165413533834,0.03288162259102549,260,0.0060673284624901645,0.008227526247796657,0.65,0.030100201392162348,-0.0010736108225044352,-0.3907433829670406,0.6959869281294511
legacy,sp500,nonreportable,short_oi_pct_change,4w_post_release,263,0.01176253578084451,0.017493460944001837,0.6958174904942965,0.04516609743525591,260,0.010304852795702044,0.01545128459498546,0.6730769230769231,0.04804478655822984,0.001457682985142466,0.3574014349533203,0.7207913026631192
legacy,sp500,nonreportable,short_oi_pct_change,13w_post_release,261,0.039323759454753124,0.04596106876159389,0.7624521072796935,0.0708270829289063,253,0.03158124214181541,0.044843613967175955,0.7351778656126482,0.07199730230540317,0.007742517312937715,1.2286800959732516,0.21919177170530463
legacy,nq,noncommercial,net_oi_pct_change,1d_post_release,275,0.0005513668406121797,0.0016579519266544107,0.5672727272727273,0.012882300846510436,274,0.0016000552070374095,0.00206418966933386,0.6240875912408759,0.015841245741093857,-0.0010486883664252299,-0.8507872863011796,0.39488752532778054
legacy,nq,noncommercial,net_oi_pct_change,2d_post_release,275,0.0016502929766310217,0.003424760375972724,0.6072727272727273,0.01576344941866041,274,0.0031900612348248632,0.002945954531434092,0.6058394160583942,0.018089439547318724,-0.0015397682581938415,-1.0630856836121751,0.28774309620435135
legacy,nq,noncommercial,net_oi_pct_change,3d_post_release,275,0.0042615792205721315,0.0038430745724200577,0.6,0.020298608370255815,274,0.003428044661354701,0.004816913797694777,0.5985401459854015,0.02195793110026922,0.0008335345592174305,0.4617953397152574,0.6442280931842268
legacy,nq,noncommercial,net_oi_pct_change,1w_post_release,275,0.004211553825260531,0.00391793219943759,0.5672727272727273,0.0274329199060353,274,0.004038658272689782,0.006363547056579488,0.5912408759124088,0.02946800310437951,0.00017289555257074887,0.07114495656838628,0.9432823886288759
legacy,nq,noncommercial,net_oi_pct_change,2w_post_release,275,0.008486475678673883,0.010674191621374396,0.64,0.03594293583525268,273,0.0077643519429348535,0.01196542169549919,0.6373626373626373,0.040727107981640046,0.0007221237357390295,0.22000418061242188,0.8258678988126855
legacy,nq,noncommercial,net_oi_pct_change,4w_post_release,274,0.016535635420693178,0.02123970257200225,0.6605839416058394,0.05220369946835129,271,0.016930148051898214,0.02555075597656198,0.6752767527675276,0.06016550484853657,-0.0003945126312050358,-0.0817239579086081,0.9348662264254053
legacy,nq,noncommercial,net_oi_pct_change,13w_post_release,271,0.055102818860039156,0.05394795616349435,0.7896678966789668,0.08794386384310984,265,0.052613076030428474,0.06161556468718077,0.7547169811320755,0.09686582054089832,0.002489742829610682,0.3113475307293236,0.7555364372751967
legacy,nq,noncommercial,long_oi_pct_change,1d_post_release,263,0.0010343112692384837,0.001462991427764626,0.5665399239543726,0.013930441147317464,286,0.0011119480562478267,0.00231570638291434,0.6223776223776224,0.014901600083312561,-7.763678700934296e-05,-0.06309045655420255,0.949694473727029
legacy,nq,noncommercial,long_oi_pct_change,2d_post_release,263,0.0019178201464091589,0.003424760375972724,0.6083650190114068,0.01735027570685572,286,0.0028794428266081633,0.002945954531434092,0.6048951048951049,0.016622407079848217,-0.0009616226801990044,-0.6618973184630457,0.5080370304500618
legacy,nq,noncommercial,long_oi_pct_change,3d_post_release,263,0.0039375765843032,0.004462250431070736,0.6121673003802282,0.021172902685978188,286,0.003760964619569169,0.004198880832909202,0.5874125874125874,0.021123111308905512,0.0001766119647340315,0.09774705386194765,0.9221331508492051
legacy,nq,noncommercial,long_oi_pct_change,1w_post_release,263,0.0038014356355978935,0.005460281717381221,0.596958174904943,0.02902993527922862,286,0.004423049288466434,0.004526258425028962,0.5629370629370629,0.027936018510062204,-0.0006216136528685405,-0.25520010398630566,0.7985685507578858
legacy,nq,noncommercial,long_oi_pct_change,2w_post_release,263,0.007978350572364902,0.012727531285551708,0.6425855513307985,0.03826590278991746,285,0.008263658566752855,0.011368829418243465,0.6350877192982456,0.038527652741094834,-0.00028530799438795246,-0.08691327159757606,0.9307404502321956
