date,contract,open_interest,asset_mgr_long,asset_mgr_short,asset_mgr_net,asset_mgr_net_oi_pct,asset_mgr_short_oi_pct,dealer_long,dealer_short,dealer_net,dealer_net_oi_pct,dealer_short_oi_pct,lev_money_long,lev_money_short,lev_money_net,lev_money_net_oi_pct,lev_money_short_oi_pct,other_reportable_long,other_reportable_short,other_reportable_net,other_reportable_net_oi_pct,other_reportable_short_oi_pct,non_reportable_long,non_reportable_short,non_reportable_net,non_reportable_net_oi_pct,non_reportable_short_oi_pct,price,next_week_monday_target,next_week_monday_date,next_week_monday_price,next_week_monday_return,next_week_tuesday_target,next_week_tuesday_date,next_week_tuesday_price,next_week_tuesday_return,next_week_wednesday_target,next_week_wednesday_date,next_week_wednesday_price,next_week_wednesday_return,next_week_thursday_target,next_week_thursday_date,next_week_thursday_price,next_week_thursday_return,next_week_friday_target,next_week_friday_date,next_week_friday_price,next_week_friday_return,next_week_monday_daily_return,next_week_tuesday_daily_return,next_week_wednesday_daily_return,next_week_thursday_daily_return,next_week_friday_daily_return,price_return_1w,asset_mgr_net_oi_pct_change,asset_mgr_net_change,dealer_net_oi_pct_change,dealer_net_change,lev_money_net_oi_pct_change,lev_money_net_change,non_reportable_net_oi_pct_change,non_reportable_net_change,other_reportable_net_oi_pct_change,other_reportable_net_change,forward_return_1w,forward_return_2w,forward_return_3w,forward_return_4w,forward_return_13w,forward_return_26w,forward_return_52w,contract_multiplier,contract_unit,contract_notional_usd,asset_mgr_long_notional_usd,asset_mgr_short_notional_usd,asset_mgr_net_notional_usd,asset_mgr_net_flow_1w_notional_usd,asset_mgr_net_flow_4w_notional_usd,dealer_long_notional_usd,dealer_short_notional_usd,dealer_net_notional_usd,dealer_net_flow_1w_notional_usd,dealer_net_flow_4w_notional_usd,lev_money_long_notional_usd,lev_money_short_notional_usd,lev_money_net_notional_usd,lev_money_net_flow_1w_notional_usd,lev_money_net_flow_4w_notional_usd,non_reportable_long_notional_usd,non_reportable_short_notional_usd,non_reportable_net_notional_usd,non_reportable_net_flow_1w_notional_usd,non_reportable_net_flow_4w_notional_usd,other_reportable_long_notional_usd,other_reportable_short_notional_usd,other_reportable_net_notional_usd,other_reportable_net_flow_1w_notional_usd,other_reportable_net_flow_4w_notional_usd
2024-03-19,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,471331,208853,136345,72508,15.383668801755029,28.927653814410682,106013,115179,-9166,-1.944705525416321,24.436966802523067,63195,112339,-49144,-10.426642847595428,23.83441785072486,23072,45481,-22409,-4.754408260861263,9.649481998850066,28373,20162,8211,1.742087832117981,4.277673227519514,2035.7099609375,2024-03-25,2024-03-25,2074.159912109375,0.018887735438582798,2024-03-26,2024-03-26,2070.159912109375,0.016922818983510668,2024-03-27,2024-03-27,2114.35009765625,0.03863032466694527,2024-03-28,2024-03-28,2124.550048828125,0.04364083764158222,2024-03-29,2024-04-01,2102.840087890625,0.03297627277031623,0.018887735438582798,-0.0019284916156402376,0.02134626667649453,0.004824154326751096,-0.010218615913273,-0.01441312421943386,1.3179729280679116,-6920.0,4.488701653351611,27163.0,-5.930571530968517,-23755.0,1.0154983401285282,4108.0,-0.8916013905795346,-596.0,0.016922818983510668,0.014407788284089618,0.022149563914232617,-0.03351655283807142,-0.005148071517969921,0.08339597623871042,0.006990180694599779,50.0,Russell 2000 Index x $50,101785.498046875,21258206623.583984,13877943731.201172,7380262892.3828125,-704355646.484375,103006924.0234375,10790586004.44336,11723551879.541016,-932965875.0976562,2764799483.4472656,4474083352.1484375,6432334549.072266,11434481065.08789,-5002146516.015625,-2417914506.1035156,-1360872108.8867188,2887959936.0839844,2052199211.6210938,835760724.4628906,418134825.9765625,379965264.2089844,2348395010.9375,4629306236.669922,-2280911225.732422,-60664156.8359375,-3596183431.4941406
2024-03-26,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,479199,207302,129899,77403,16.152579617236263,27.107527352936877,106133,114738,-8605,-1.795704915911761,23.943706059486768,70018,121440,-51422,-10.730823728764042,25.342289946347968,21893,49203,-27310,-5.699093695938431,10.267759323370877,30913,20979,9934,2.0730427233779705,4.37793067180858,2070.159912109375,2024-04-01,2024-04-01,2102.840087890625,0.015786305004791057,2024-04-02,2024-04-02,2065.0400390625,-0.0024731775632048647,2024-04-03,2024-04-03,2076.199951171875,0.0029176678705682413,2024-04-04,2024-04-04,2053.830078125,-0.007888199307142352,2024-04-05,2024-04-05,2063.469970703125,-0.0032316061030441823,0.015786305004791057,-0.01797571248798213,0.005404211007183024,-0.010774430966655535,0.004693617393570104,0.016922818983510668,0.7689108154812345,4895.0,0.14900060950455996,561.0,-0.3041808811686142,-2278.0,0.33095489125998956,1723.0,-0.9446854350771678,-4901.0,-0.0024731775632048647,0.005139765607724556,-0.04959999999999998,-0.032615788309869664,-0.02309480356748006,0.07430830692120582,0.012182619591656119,50.0,Russell 2000 Index x $50,103507.99560546875,21457414505.004883,13445585121.154785,8011829383.850098,506671638.48876953,347165817.2607422,10985614097.595215,11876300399.780273,-890686302.1850586,58067985.53466797,2864169746.398926,7247422836.303711,12570010986.328125,-5322588150.024414,-235791213.9892578,-3047792930.6030273,3199742668.1518555,2171494239.807129,1028248428.3447266,178344276.42822266,-34985702.51464844,2266100547.7905273,5092903907.775879,-2826803359.9853516,-507292686.46240234,-128556930.54199219
2024-04-02,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,472737,205003,138727,66276,14.01963459598043,29.345492313908156,118883,102616,16267,3.4410253481322597,21.70678411040388,58549,117965,-59416,-12.568510609493227,24.95362114664179,14905,48472,-33567,-7.1005654306728685,10.253481322595862,30378,19938,10440,2.208416096053408,4.217567061600848,2065.0400390625,2024-04-08,2024-04-08,2073.7099609375,0.004198427977665675,2024-04-09,2024-04-09,2080.800048828125,0.007631818012003189,2024-04-10,2024-04-10,2028.3900146484373,-0.017747851722381802,2024-04-11,2024-04-11,2042.5999755859373,-0.0108666481288906,2024-04-12,2024-04-12,2003.1700439453125,-0.029960675796521397,0.004198427977665675,0.0034190354602046114,-0.025187443747516358,0.007005536822248137,-0.019303795217815,-0.0024731775632048647,-2.132945021255834,-11127.0,5.236730264044021,24872.0,-1.8376868807291853,-7994.0,0.1353733726754376,506.0,-1.4014717347344376,-6257.0,0.007631818012003189,-0.04724366440761163,-0.030217343602883084,-0.044129897318690436,-0.015094159607415336,0.06391643151592197,-0.025568535151548666,50.0,Russell 2000 Index x $50,103252.001953125,21166970156.396484,14323840474.951172,6843129681.4453125,-1148885025.7324219,-501701477.4902344,12274907748.19336,10595307432.421875,1679600315.7714844,2568083792.578125,5120060272.8515625,6045301462.353516,12180122410.40039,-6134820948.046875,-825396503.6132812,-3519963998.5839844,3136589315.3320312,2058638414.9414062,1077950900.390625,52245512.98828125,-14352028.271484375,1538971089.1113281,5004831038.671875,-3465859949.560547,-646047776.2207031,-1084042768.5058594
2024-04-09,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,468849,201584,134728,66856,14.259601705453143,28.735904310342992,124487,104507,19980,4.2614999712060815,22.29011899353523,47552,115535,-67983,-14.49997760472988,24.642262220885616,18894,48358,-29464,-6.284326083664464,10.314194975354539,31743,21132,10611,2.2632020117351215,4.507208077653999,2080.800048828125,2024-04-15,2024-04-15,1975.7099609375,-0.05050465466386844,2024-04-16,2024-04-16,1967.47998046875,-0.05445985471943604,2024-04-17,2024-04-17,1947.949951171875,-0.06384568172759764,2024-04-18,2024-04-18,1942.9599609375,-0.06624379308730521,2024-04-19,2024-04-19,1947.6600341796875,-0.06398501130534862,-0.05050465466386844,-0.004165581300630161,-0.009926418307047769,-0.0025616624448554504,0.0024190273277271412,0.007631818012003189,0.2399671094727136,580.0,0.8204746230738218,3713.0,-1.9314669952366526,-8567.0,0.054785915681713426,171.0,0.8162393470084046,4103.0,-0.05445985471943604,-0.037562491515562124,-0.05136967134763204,-0.007761508124468963,-0.024668433737258133,0.05487309158077425,-0.1538302962223087,50.0,Russell 2000 Index x $50,104040.00244140625,20972799852.148438,14017101448.925781,6955698403.222656,60343201.416015625,-1307990910.6933594,12951627783.92334,10872908535.144043,2078719248.7792969,386300529.0649414,5858388497.473145,4947310196.09375,12020261682.067871,-7072951485.974121,-891310700.9155273,-4431479863.989258,3302541797.4975586,2198573331.591797,1103968465.9057617,17790840.41748047,677092335.8886719,1965731806.1279297,5031166438.061523,-3065434631.9335938,426876130.01708984,-796010058.6791992
2024-04-16,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,481262,191077,130214,60863,12.646541800516143,27.05677988289123,140789,94940,45849,9.526827383005514,19.727300306278078,52127,140966,-88839,-18.459591656935306,29.290905992993423,17241,39486,-22245,-4.622222406921801,8.204678532691133,27578,23206,4372,0.9084448803354513,4.821905739493249,1967.47998046875,2024-04-22,2024-04-22,1967.469970703125,-5.087607357845414e-06,2024-04-23,2024-04-23,2002.6400146484373,0.01787059310830208,2024-04-24,2024-04-24,1995.4300537109373,0.01420602675485827,2024-04-25,2024-04-25,1981.1199951171875,0.006932733640922617,2024-04-26,2024-04-26,2002.0,0.01754529645736258,-5.087607357845414e-06,0.017875771660567308,-0.0036002281412347292,-0.007171415789361868,0.010539495302795743,-0.05445985471943604,-1.6130599049369998,-5993.0,5.265327411799433,25869.0,-3.959614052205426,-20856.0,-1.35475713139967,-6239.0,1.662103676742663,7219.0,0.01787059310830208,0.003268167287478807,0.049388010470047705,0.060081912960220585,0.1505427980698859,0.14350341080642548,-0.042978804035043394,50.0,Russell 2000 Index x $50,98373.9990234375,18797008611.401367,12809671908.83789,5987336702.563477,-589555376.1474609,-1145565218.6279297,13849976948.510742,9339627467.285156,4510349481.225586,2544836980.7373047,5412045556.274414,5127941447.094727,13867389146.33789,-8739447699.243164,-2051688123.6328125,-3904955891.2353516,2712958145.0683594,2282867021.3378906,430091123.73046875,-613755379.9072266,-377657782.25097656,1696066117.163086,3884395725.439453,-2188329608.276367,710161898.9501953,16133335.83984375
2024-04-23,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,477550,187612,132371,55241,11.567584546120825,27.718772903360904,139725,88114,51611,10.807454716783583,18.451261647994972,52209,143082,-90873,-19.029002198722647,29.961679405297875,20747,42686,-21939,-4.5940739189613655,8.93854046696681,27723,21763,5960,1.2480368547796041,4.5572191393571355,2002.6400146484373,2024-04-29,2024-04-29,2016.030029296875,0.006686181515647149,2024-04-30,2024-04-30,1973.9100341796875,-0.014346053338893938,2024-05-01,2024-05-01,1980.22998046875,-0.01119024588331785,2024-05-02,2024-05-02,2016.1099853515625,0.006726106841268731,2024-05-03,2024-05-03,2035.719970703125,0.016518173916791,0.006686181515647149,-0.020892543516267792,0.003201739785313462,0.01811911002090727,0.009726644624570513,0.01787059310830208,-1.078957254395318,-5622.0,1.2806273337780691,5762.0,-0.5694105417873416,-2034.0,0.3395919744441528,1588.0,0.028148487960435453,306.0,-0.014346053338893938,0.03096407104708665,0.04147022238162568,0.04779695405728801,0.12015639511979659,0.11429413822464718,-0.056105932434036054,50.0,Russell 2000 Index x $50,100132.00073242186,18785964921.41113,13254573068.951414,5531391852.459716,-562942108.1176757,-2219125400.231933,13990943802.337645,8823031112.53662,5167912689.801024,576960588.2202147,6029548556.103515,5227791626.239013,14327086928.796385,-9099295302.557371,-203668489.48974606,-3950307560.894775,2775959456.304931,2179172731.939697,596786724.3652343,159009617.1630859,-397924570.9106445,2077438619.1955564,4274234583.2641597,-2196795964.068603,30640392.22412109,537808975.9338378
2024-04-30,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,480835,175445,138627,36818,7.657096509197542,28.830471991431573,144483,80098,64385,13.390248214044318,16.65810517121258,62975,142695,-79720,-16.57949192550459,29.67650025476515,13660,39540,-25880,-5.382303700853723,8.223195066914846,26725,22328,4397,0.9144509031164536,4.643588757058034,1973.9100341796875,2024-05-06,2024-05-06,2060.669921875,0.04395331407865699,2024-05-07,2024-05-07,2064.64990234375,0.045969606817350295,2024-05-08,2024-05-08,2055.139892578125,0.04115175311533115,2024-05-09,2024-05-09,2073.6298828125,0.05051894306533278,2024-05-10,2024-05-10,2059.780029296875,0.043502486754860126,0.04395331407865699,0.0019314012528162117,-0.004606112520495365,0.008996949697268386,-0.006679038352225275,-0.014346053338893938,-3.910488036923283,-18423.0,2.5827934972607345,12774.0,2.4495102732180563,11153.0,-0.3335859516631505,-1563.0,-0.7882297818923574,-3941.0,0.045969606817350295,0.05662867369384217,0.0630474900513418,0.047084244908449646,0.1363941890646112,0.13383591406724116,0.0013222412908231451,50.0,Russell 2000 Index x $50,98695.50170898438,17315632297.332764,13681861315.411377,3633770981.9213867,-1818267227.9846191,-2907372089.3432617,14259822173.41919,7905312295.88623,6354509877.532959,1260736338.8305664,4749030151.23291,6215349220.123291,14083354616.363525,-7868005396.240234,1100750930.5603027,-2003913466.6992188,2637637283.1726074,2203673162.158203,433964121.0144043,-154261069.17114258,-596416916.8273926,1348180553.3447266,3902420137.573242,-2554239584.2285156,-388958972.2351074,758672321.6369629
2024-05-07,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,465495,181370,130491,50879,10.930085178143695,28.032739341990787,132670,76787,55883,12.005069871856842,16.49577331657698,49041,146962,-97921,-21.03588652939344,31.57112321292388,20742,35945,-15203,-3.265985671167252,7.72188745314128,29050,22688,6362,1.3667171505601565,4.873951385084695,2064.64990234375,2024-05-13,2024-05-13,2062.1201171875,-0.0012252852909242495,2024-05-14,2024-05-14,2085.68994140625,0.010190608605660234,2024-05-15,2024-05-15,2109.4599609375,0.021703465823858403,2024-05-16,2024-05-16,2096.25,0.015305305572813177,2024-05-17,2024-05-17,2095.719970703125,0.015048589266444035,-0.0012252852909242495,0.011429898783440695,0.0113967177284382,-0.006262247770575935,-0.0002528464147286691,0.045969606817350295,3.2729886689461534,14061.0,-1.3851783421874764,-8502.0,-4.45639460388885,-18201.0,0.4522662474437029,1965.0,2.1163180296864708,10677.0,0.010190608605660234,0.01632732263220893,0.0010656505541217776,-0.01487417353549314,-0.00016944931691709186,0.09502346394135097,-0.03945461206039258,50.0,Russell 2000 Index x $50,103232.4951171875,18723277639.404297,13470911520.336914,5252366119.067383,1451552113.8427734,-1649345574.4873047,13695855127.197266,7926913602.563477,5768941524.633789,-877682673.4863281,3706356272.192383,5062624793.041992,15171253947.41211,-10108629154.370117,-1878934643.6279297,-3090574438.8183594,2998903983.154297,2342138849.21875,656765133.9355469,202851852.90527344,-438634871.7529297,2141248413.7207031,3710692036.9873047,-1569443623.2666016,1102213350.366211,1472198612.866211
2024-05-14,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,466505,177434,125723,51711,11.0847686519973,26.949979099902464,126311,75695,50616,10.85004447969475,16.225978285334563,53052,152896,-99844,-21.402557314498235,32.77478269257564,26707,37925,-11218,-2.4046901962465568,8.12960204070696,29283,20548,8735,1.8724343790527433,4.404668760249086,2085.68994140625,2024-05-20,2024-05-20,2102.5,0.00805971120636273,2024-05-21,2024-05-21,2098.360107421875,0.006074808035504198,2024-05-22,2024-05-22,2081.7099609375,-0.0019082320865327906,2024-05-23,2024-05-23,2048.409912109375,-0.017874195275516036,2024-05-24,2024-05-24,2069.669921875,-0.007680920933266222,0.00805971120636273,-0.0019690333308560737,-0.00793483750738666,-0.015996488201040382,0.010378786804313034,0.010190608605660234,0.15468347385360381,832.0,-1.1550253921620914,-5267.0,-0.36667078510479456,-1923.0,0.5057172284925868,2373.0,0.8612954749206954,3985.0,0.006074808035504198,-0.00903290722939265,-0.024811933438729783,-0.029409915924010765,0.004554847684404395,0.1467908293423401,0.007987839380750428,50.0,Russell 2000 Index x $50,104284.4970703125,18503615453.17383,13110959825.170898,5392655628.00293,86764701.5625,-954411717.1875,13172279109.448242,7893815005.737305,5278464103.7109375,-549266446.0693359,497124197.5341797,5532501138.574219,15944682464.0625,-10412181325.488281,-200539087.86621094,-1147650890.258789,3053762927.709961,2142837845.8007812,910925081.9091797,247467111.54785156,454993260.71777344,2785126063.256836,3954989551.3916016,-1169863488.1347656,415573720.8251953,1149945149.194336
2024-05-21,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,464396,182112,129600,52512,11.30759093532244,27.907217116426498,122529,76750,45779,9.857750712753772,16.526843469797328,49379,153244,-103865,-22.365610384241037,32.998561572451095,27875,31524,-3649,-0.7857518152611133,6.788172163412261,29155,19932,9223,1.9860205514259381,4.292026632443001,2098.360107421875,2024-05-27,2024-05-28,2066.85009765625,-0.015016492952841798,2024-05-28,2024-05-28,2066.85009765625,-0.015016492952841798,2024-05-29,2024-05-29,2036.18994140625,-0.029627977483812185,2024-05-30,2024-05-30,2056.60009765625,-0.019901259854264497,2024-05-31,2024-05-31,2070.1298828125,-0.013453469930887918,-0.015016492952841798,0.0,-0.014834242833947076,0.01002369957485616,0.006578714632790694,0.006074808035504198,0.2228222833251401,801.0,-0.9922937669409784,-4837.0,-0.9630530697428021,-4021.0,0.1135861723731948,488.0,1.6189383809854436,7569.0,-0.015016492952841798,-0.030700243389002457,-0.035270462669474534,-0.03485108523292291,0.0208876607162658,0.10792712361529522,0.0034407681873040996,50.0,Russell 2000 Index x $50,104918.00537109375,19106827794.140625,13597373496.09375,5509454298.046875,84039322.3022461,-286321236.65771484,12855498280.114746,8052456912.231445,4803041367.883301,-507488391.97998047,-611881807.3242188,5180746187.219238,16078054815.08789,-10897308627.868652,-421875299.59716797,-1363094725.78125,3058884446.5942383,2091225683.0566406,967658763.5375977,51199986.62109375,342347451.5258789,2924589399.7192383,3307435201.3183594,-382845801.5991211,794124382.6538086,1918950318.2373047
2024-05-28,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,467293,184029,127485,56544,12.100331055675989,27.281598483178648,120462,74846,45616,9.761755472476583,16.016931561140442,50464,160252,-109788,-23.49446706884118,34.293687258315444,29616,28797,819,0.17526476964131713,6.162514739146531,27628,20819,6809,1.4571157710472873,4.455234724252236,2066.85009765625,2024-06-03,2024-06-03,2059.679931640625,-0.0034691272597638934,2024-06-04,2024-06-04,2033.93994140625,-0.015922855889413112,2024-06-05,2024-06-05,2063.8701171875,-0.0014417980636957095,2024-06-06,2024-06-06,2049.43994140625,-0.008423521507313292,2024-06-07,2024-06-07,2026.550048828125,-0.01949829301787498,-0.0034691272597638934,-0.012497082599562948,0.014715368517989047,-0.006991804213394182,-0.011168852580485389,-0.015016492952841798,0.7927401203535496,4032.0,-0.09599524027718864,-163.0,-1.1288566846001409,-5923.0,-0.5289047803786509,-2414.0,0.9610165849024304,4468.0,-0.015922855889413112,-0.02056275010873143,-0.02013697908459644,-0.0215304061580347,0.06587313830748553,0.17294914679243045,0.011394055482884191,50.0,Russell 2000 Index x $50,103342.5048828125,19018017831.0791,13174619234.985352,5843398596.09375,416676979.6875,2038534251.3183594,12448844823.19336,7734773120.458984,4714071702.734375,-16844828.295898438,-1939635474.1455078,5215076166.40625,16560843092.480469,-11345766926.074219,-612097656.4208984,-3107302436.8164062,2855146724.9023438,2151487609.1552734,703659115.7470703,-249468806.78710938,249262121.77734375,3060591624.609375,2975954113.1103516,84637511.49902344,461734311.81640625,2759141537.866211
2024-06-04,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,469252,173082,135916,37166,7.920264591307016,28.964394397892818,125245,72035,53210,11.339323007680308,15.351026740429448,52451,154793,-102342,-21.80960336876561,32.98717959646416,31898,28818,3080,0.6563637448535115,6.141263116619641,29881,20995,8886,1.893652024924774,4.474141825714115,2033.93994140625,2024-06-10,2024-06-10,2031.6099853515625,-0.0011455382763546629,2024-06-11,2024-06-11,2024.3499755859373,-0.00471497000726695,2024-06-12,2024-06-12,2057.10009765625,0.011386843720659456,2024-06-13,2024-06-13,2038.9100341796875,0.0024435789239682926,2024-06-14,2024-06-14,2006.1600341796875,-0.013658174787282928,-0.0011455382763546629,-0.0035735253409718837,0.01617809295096495,-0.00884257576832903,-0.01606250371570528,-0.015922855889413112,-4.180066464368973,-19378.0,1.577567535203725,7594.0,1.6848637000755673,7446.0,0.4365362538774866,2077.0,0.48109897521219436,2261.0,-0.00471497000726695,-0.004282309796953987,-0.005698283211007404,-3.4389554793956556e-05,0.05667326610025336,0.18801447794255166,0.033943990998458906,50.0,Russell 2000 Index x $50,101696.9970703125,17601919646.92383,13822249053.808594,3779670593.1152344,-1970684409.2285156,-1394570920.8251953,12737040398.07129,7325743183.959961,5411297214.111328,772286995.7519531,-271836073.1689453,5334109193.334961,15741983267.504883,-10407874074.169922,757235840.1855469,-449602424.04785156,3038807969.458008,2135128453.491211,903679515.9667969,211224662.91503906,256683220.60546875,3243930812.548828,2930704061.5722656,313226750.9765625,229936910.37597656,1859326197.4365234
2024-06-11,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,465996,175700,134203,41497,8.905012060189357,28.799174241838987,118969,66572,52397,11.244087932085254,14.285959536133358,52877,146861,-93984,-20.168413462776506,31.515506570871853,26608,32385,-5777,-1.239710212104825,6.949630468931063,28529,22662,5867,1.2590236826067176,4.863131872376587,2024.3499755859373,2024-06-17,2024-06-17,2022.010009765625,-0.0011559097233841964,2024-06-18,2024-06-18,2025.22998046875,0.00043470985423743613,2024-06-19,2024-06-20,2017.3900146484373,-0.003438121382882686,2024-06-20,2024-06-20,2017.3900146484373,-0.003438121382882686,2024-06-21,2024-06-21,2022.030029296875,-0.0011460203606299402,-0.0011559097233841964,0.001592460317987321,-0.0038711484107588623,0.0,0.002300008731453085,-0.00471497000726695,0.9847474688823405,4331.0,-0.0952350755950544,-813.0,1.6411899059891049,8358.0,-0.6346283423180563,-3019.0,-1.8960739569583365,-8857.0,0.00043470985423743613,-0.0009879714595403266,0.004702753795570613,0.0025292045243836547,0.036105400104622376,0.1770543869725738,0.06523572411692968,50.0,Russell 2000 Index x $50,101217.49877929686,17783914535.522457,13583691988.677977,4200222546.844482,438372987.2131347,-1033835532.5317382,12041744612.274168,6738251328.735351,5303493283.538817,-82289826.50756834,180268365.3259277,5352077682.95288,14864903088.226316,-9512825405.273436,845975854.7973632,593134542.8466796,2887634022.67456,2293790957.3364253,593843065.3381346,-305575628.8146972,-290291786.4990234,2693195207.519531,3277928697.967529,-584733490.4479979,-896483386.6882323,550724410.8581542
2024-06-18,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,529318,175194,136870,38324,7.240260108290291,25.85780192625227,114718,58234,56484,10.671089968601105,11.001704079589206,36859,148352,-111493,-21.063519472226524,28.027008339032488,34942,23549,11393,2.15239232370711,4.448932399805032,29839,24547,5292,0.9997770716280194,4.637476904242818,2025.22998046875,2024-06-24,2024-06-24,2030.81005859375,0.002755281216856309,2024-06-25,2024-06-25,2022.3499755859373,-0.0014220631289223462,2024-06-26,2024-06-26,2018.1199951171875,-0.0035107051644163167,2024-06-27,2024-06-27,2038.3399658203125,0.006473331660105108,2024-06-28,2024-06-28,2047.68994140625,0.011090079227595417,0.002755281216856309,-0.004165866212850533,-0.00209161644612188,0.010019211321451227,0.004587054045312122,0.00043470985423743613,-1.664751951899066,-3173.0,-0.5729979634841484,4087.0,-0.8951060094500178,-17509.0,-0.25924661097869817,-575.0,3.3921025358119348,17170.0,-0.0014220631289223462,0.0042661893867665945,0.0020935845683034415,0.11773474800677297,0.08900223764131732,0.15250124708541257,0.037887045525067053,50.0,Russell 2000 Index x $50,101261.4990234375,17740407059.91211,13859661371.33789,3880745688.5742188,-321302736.4013672,-1436698148.1445312,11616516644.970703,5896862134.130859,5719654510.839844,413855746.50878906,1084004347.0458984,3732397592.504883,15022345903.125,-11289948310.620117,-1772987586.4013672,-772422714.5507812,3021541869.3603516,2485666016.5283203,535875852.83203125,-58225361.93847656,-398058952.6611328,3538279298.876953,2384607040.5029297,1153672258.3740234,1738659938.2324219,1523175468.3105469
2024-06-25,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,418596,171516,146034,25482,6.08749247484448,34.88662099016713,112716,49386,63330,15.129146002350716,11.79801049221684,43816,137650,-93834,-22.41636327150761,32.88373515274871,25079,26429,-1350,-0.3225066651377462,6.313724928092958,26052,19680,6372,1.522231459450162,4.701430496230255,2022.3499755859373,2024-07-01,2024-07-01,2030.0699462890625,0.003817326771489382,2024-07-02,2024-07-02,2033.8699951171875,0.005696353089386763,2024-07-03,2024-07-03,2036.6199951171875,0.007056157293999332,2024-07-04,2024-07-05,2026.72998046875,0.0021657996566808446,2024-07-05,2024-07-05,2026.72998046875,0.0021657996566808446,0.003817326771489382,0.001871880737445153,0.0013521021533342559,-0.004856092286312119,0.0,-0.0014220631289223462,-1.1527676334458103,-12842.0,4.45805603374961,6846.0,-1.3528437992810858,17659.0,0.5224543878221426,1080.0,-2.4748989888448563,-12743.0,0.005696353089386763,0.003520654289881131,0.11932650095300379,0.10923927441456094,0.09970579626803544,0.11743769621353572,0.0686626879758192,50.0,Russell 2000 Index x $50,101117.49877929686,17343268920.62988,14766592816.735838,2576676103.8940425,-1298550919.3237302,-3140911747.082519,11397559992.407225,4993788794.7143545,6403771197.69287,692250396.6430663,1791195373.3764646,4430564326.513671,13918823706.970213,-9488259380.456541,1785633910.9436033,1613228575.524902,2634313078.1982417,1989992375.9765623,644320702.2216796,109206898.68164061,-44188346.96655273,2535925751.885986,2672434375.2380366,-136508623.35205075,-1288540286.9445798,-219323854.8522949
2024-07-02,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,449927,181806,153174,28632,6.363699000060009,34.04418939072338,129581,54867,74714,16.60580494169054,12.194644909063026,56661,145678,-89017,-19.784765084113644,32.37814134292896,13345,36157,-22812,-5.070155825278324,8.036192537900593,26834,18351,8483,1.8854169676414174,4.078661649556484,2033.8699951171875,2024-07-08,2024-07-08,2038.6700439453125,0.002360056856951953,2024-07-09,2024-07-09,2029.469970703125,-0.0021633754490827384,2024-07-10,2024-07-10,2051.75,0.008791124764974123,2024-07-11,2024-07-11,2125.0400390625,0.04482589554110583,2024-07-12,2024-07-12,2148.27001953125,0.056247461582455305,0.002360056856951953,-0.004512781884204897,0.0109782502912108,0.035720745247959096,0.01093154954341391,0.005696353089386763,0.276206525215529,3150.0,1.4766589393398242,11384.0,2.6315981873939656,4817.0,0.3631855081912554,2111.0,-4.747649160140577,-21462.0,-0.0021633754490827384,0.11298653665647485,0.10295644506127699,0.10289246508544903,0.08022146674634745,0.09651055252470919,0.08047222503810136,50.0,Russell 2000 Index x $50,101693.49975585938,18488488416.61377,15576800131.604004,2911688285.0097656,320334524.23095703,-867852326.9165039,13177545391.864014,5579617251.104736,7597928140.759277,1157678801.2207031,2186817018.75,5762055389.666748,14814505657.434082,-9052450267.767334,489857588.3239746,1355065884.2468262,2728843372.4487305,1866177414.0197754,862665958.4289551,214674977.98461914,-40982480.40161133,1357099754.2419434,3676931870.6726074,-2319832116.430664,-2182545891.760254,-2633048095.678711
